      z,       a_n0_Re,       a_n0_Im
           0.66    5.12433e-18   -8.62471e-34 
          0.665    4.95011e-18   -2.49493e-34 
           0.67    4.78029e-18    4.57609e-34 
          0.675    4.61473e-18    3.19761e-34 
           0.68    4.45335e-18   -2.76115e-34 
          0.685    4.29605e-18    6.34609e-34 
           0.69    4.14276e-18   -3.10905e-34 
          0.695     3.9934e-18    -1.0501e-34 
            0.7    3.84792e-18   -4.98338e-34 
          0.705    3.70626e-18    8.20682e-34 
           0.71    3.56838e-18    2.23521e-34 
          0.715    3.43423e-18   -4.68641e-34 
           0.72    3.30377e-18    1.36876e-34 
          0.725    3.17696e-18   -7.28901e-34 
           0.73    3.05376e-18    6.04994e-34 
          0.735    2.93412e-18    2.81368e-34 
           0.74      2.818e-18   -4.21816e-34 
          0.745    2.70535e-18   -3.76735e-34 
           0.75    2.59612e-18   -4.18093e-34 
          0.755    2.49026e-18   -6.34255e-34 
           0.76    2.38771e-18   -3.99048e-34 
          0.765     2.2884e-18   -7.23106e-34 
           0.77    2.19228e-18    -1.8202e-34 
          0.775    2.09928e-18   -7.21117e-35 
           0.78    2.00931e-18    3.26344e-34 
          0.785    1.92232e-18     3.1607e-34 
           0.79    1.83821e-18    -2.5355e-35 
          0.795    1.75691e-18   -4.48936e-34 
            0.8    1.67833e-18    2.31765e-34 
          0.805     1.6024e-18    7.15709e-34 
           0.81    1.52902e-18    -3.1733e-34 
          0.815    1.45812e-18     7.7661e-34 
           0.82     1.3896e-18    5.09839e-35 
          0.825    1.32338e-18   -4.07299e-34 
           0.83    1.25937e-18   -2.68123e-34 
          0.835     1.1975e-18    -4.8433e-34 
           0.84    1.13768e-18    7.07359e-34 
          0.845    1.07983e-18      2.833e-34 
           0.85    1.02388e-18    1.99388e-34 
          0.855    9.69756e-19   -5.64132e-34 
           0.86    9.17381e-19    3.02298e-34 
          0.865    8.66689e-19   -5.28502e-34 
           0.87    8.17618e-19    1.82617e-34 
          0.875    7.70107e-19    2.12117e-34 
           0.88    7.24098e-19    7.20129e-34 
          0.885    6.79538e-19   -4.02109e-34 
           0.89    6.36376e-19   -7.14206e-34 
          0.895    5.94568e-19   -1.58407e-34 
            0.9    5.54068e-19   -5.06736e-34 
          0.905    5.14839e-19     4.2042e-34 
           0.91    4.76842e-19    4.63925e-35 
          0.915    4.40044e-19   -4.00361e-34 
           0.92    4.04416e-19     2.8661e-34 
          0.925    3.69929e-19     4.3335e-34 
           0.93    3.36557e-19    2.73495e-34 
          0.935    3.04277e-19   -3.45986e-34 
           0.94    2.73069e-19    5.13565e-34 
          0.945    2.42913e-19   -1.68567e-34 
           0.95    2.13792e-19    2.55094e-34 
          0.955     1.8569e-19   -1.56835e-34 
           0.96    1.58593e-19    5.43274e-34 
          0.965    1.32487e-19    4.41024e-34 
           0.97    1.07359e-19    5.61841e-34 
          0.975    8.31983e-20    -1.1561e-34 
           0.98    5.99927e-20    2.07272e-34 
          0.985    3.77315e-20   -2.30801e-35 
           0.99    1.64038e-20   -4.92893e-35 
          0.995   -4.00112e-21   -3.61353e-34 
              1   -2.34943e-20    1.32119e-34 
