      z,       b_n0_Re,       b_n0_Im
          0.935,   -1.24115e-13,    2.80471e-28 
           0.94,   -1.52092e-13,   -6.95337e-29 
          0.945,   -1.78356e-13,   -1.08072e-27 
           0.95,   -2.02939e-13,   -1.01017e-28 
          0.955,   -2.25873e-13,   -5.84783e-28 
           0.96,   -2.47195e-13,    1.73376e-27 
          0.965,   -2.66949e-13,    7.31701e-28 
           0.97,    -2.8518e-13,   -4.27004e-28 
          0.975,   -3.01943e-13,   -5.73527e-28 
           0.98,   -3.17298e-13,    -6.9934e-28 
          0.985,   -3.31309e-13,   -1.24685e-27 
           0.99,   -3.44049e-13,    8.54768e-28 
          0.995,   -3.55597e-13,    2.73197e-28 
              1,   -3.66035e-13,    2.79331e-28 
